anime_id,title,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,premiered,studio,genre
529,Saishuu Heiki Kanojo,TV,Manga,13,Finished Airing,7.27,28001,2538.0,1202,67677,518,Summer 2002,Gonzo,"Military, Sci-Fi, Drama, Romance, School"
1361,Final Fantasy: The Spirits Within,Movie,Game,1,Finished Airing,6.45,41747,5792.0,1365,58946,55,,Square Enix,Sci-Fi
4147,Gang-aji Ttong,Movie,Picture book,1,Finished Airing,5.82,1134,7757.0,6391,2491,8,,,"Kids, Fantasy"
30571,Chouon Senshi Borgman: Madnight☆Gigs!,OVA,Unknown,1,Finished Airing,5.18,34,9889.0,11270,198,1,,Production Reed,"Action, Demons, Music, Sci-Fi, Shounen"
28045,Kogane no Hana,Movie,Original,1,Finished Airing,5.03,140,9018.0,10468,304,0,,,"Action, Adventure, Fantasy, Historical"
6630,Asari-chan: Ai no Marchen Shoujo,Movie,Unknown,1,Finished Airing,6.18,34,9643.0,10983,223,2,,Toei Animation,"Adventure, Shoujo, Slice of Life"
10526,Duel Masters Zero,TV,Original,25,Finished Airing,6.27,343,6507.0,8127,1088,1,Fall 2007,,"Action, Kids"
1906,Harukanaru Toki no Naka de: Maihitoyo,Movie,Visual novel,1,Finished Airing,7.34,1462,2278.0,5087,4500,18,,,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural"
33884,Tokyu Plaza Ginza Open,Special,Original,1,Finished Airing,5.49,55,8395.0,12232,137,0,,,Slice of Life
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,OVA,Manga,1,Finished Airing,7.58,21853,1397.0,1468,53483,58,,Bones,"Action, Comedy, School, Shounen, Super Power"
14023,R²: Rise R to the Second Power,Music,Manga,1,Finished Airing,5.24,145,8768.0,10511,293,0,,,Music
9053,Ice Movie,Movie,Unknown,1,Finished Airing,5.67,287,8061.0,8352,960,3,,PPM,"Action, Sci-Fi, Military"
29796,Oshizuka ni,Movie,Original,1,Finished Airing,5.25,53,8759.0,12349,130,0,,,Kids
2809,Fuusen Shoujo Temple-chan,TV,Unknown,26,Finished Airing,6.4,72,5986.0,10622,274,0,Fall 1977,Tatsunoko Production,"Adventure, Comedy, Kids"
10504,Gosick Recap,Special,Light novel,1,Finished Airing,7.12,3664,3124.0,3594,10538,15,,Bones,"Mystery, Historical, Shounen"
15711,Bakuman.: Deraman.,Special,Unknown,2,Finished Airing,7.3,2648,2414.0,3622,10364,12,,J.C.Staff,"Comedy, School, Shounen"
36232,Glory Days,Music,Other,1,Finished Airing,6.87,358,4034.0,8216,1033,2,,,"Action, Music, Mecha"
36491,Doupo Cangqiong,ONA,Novel,12,Finished Airing,7.41,277,1969.0,8480,897,9,,Shanghai Foch Film Culture Investment,"Action, Adventure, Comedy, Supernatural, Romance"
35333,Hitori no Shita: The Outcast 2nd Season,ONA,Manga,0,Currently Airing,7.31,2533,2386.0,3159,14271,40,,Haoliners Animation League,"Action, Super Power, Supernatural"
4066,Tytania,TV,Light novel,26,Finished Airing,6.88,5588,4014.0,3057,15163,32,Fall 2008,Artland,"Adventure, Military, Psychological, Romance, Sci-Fi, Space"
12591,Ojamajo Doremi OVA,OVA,Unknown,3,Finished Airing,6.97,241,3689.0,8127,1079,1,,,"Kids, Magic"
3461,Gensou Jotan Ellcia,OVA,Unknown,4,Finished Airing,6.01,465,7329.0,7796,1271,0,,J.C.Staff,"Adventure, Fantasy"
36184,Feng Ling Yu Xiu,ONA,Original,0,Currently Airing,7.25,32,10080.0,10343,324,0,,,"Adventure, Martial Arts"
2607,Birth,OVA,Unknown,1,Finished Airing,6.04,1061,7255.0,6015,2932,8,,,"Action, Sci-Fi, Adventure, Comedy"
4131,Twin Bee Paradise,OVA,Unknown,4,Finished Airing,6.56,43,12537.0,10783,252,0,,,"Action, Adventure"
30673,Made in Japan,Movie,Unknown,1,Finished Airing,5.4,30,11108.0,12663,115,1,,,Comedy
36502,MahoYome,ONA,Manga,24,Finished Airing,6.66,1173,4937.0,4782,5286,4,,"W-Toon Studio, DMM.futureworks",Parody
29921,Bunbuku Chagama (1958),Movie,Other,1,Finished Airing,4.69,49,9777.0,12156,138,0,,,
35914,Catchy-kun no Nice Catch!,TV,Other,13,Finished Airing,4.25,8,9802.0,12335,130,0,Summer 2017,DLE,Comedy
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,TV,Light novel,13,Finished Airing,7.83,344288,826.0,62,563323,6132,Spring 2015,J.C.Staff,"Action, Adventure, Comedy, Romance, Fantasy"
2273,Mobile Suit Gundam Wing: Endless Waltz Movie,Movie,Original,1,Finished Airing,7.92,26283,663.0,1744,41234,178,,Sunrise,"Action, Space, Mecha, Military, Drama, Sci-Fi"
2475,6 Angels,ONA,Unknown,6,Finished Airing,4.44,779,9376.0,6583,2277,1,,,"Action, Sci-Fi"
33239,Saenggakboda Markeun,Movie,Original,1,Finished Airing,6.39,18,11923.0,8906,710,0,,,"Slice of Life, Drama"
6213,Toaru Kagaku no Railgun,TV,Manga,24,Finished Airing,7.83,142516,835.0,220,293328,3580,Fall 2009,J.C.Staff,"Action, Sci-Fi, Super Power"
7419,Wrestler Gundan Seisenshi Robin Jr.,TV,Unknown,50,Finished Airing,6.25,24,12680.0,11316,193,2,Fall 1989,,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power"
2824,Barbapapa Sekai wo Mawaru,TV,Picture book,50,Finished Airing,6.01,237,7321.0,9090,643,1,Summer 1999,Studio Pierrot,"Adventure, Comedy"
16650,Pro Golfer Saru (TV),TV,Unknown,143,Finished Airing,6.52,23,11829.0,11738,163,0,Spring 1985,Shin-Ei Animation,"Sports, Kids"
4200,Dirty Pair OVA,OVA,Light novel,10,Finished Airing,7.2,1371,2804.0,5577,3562,8,,"Sunrise, Kino Production","Adventure, Comedy, Police, Sci-Fi"
9940,Mai no Mahou to Katei no Hi,Special,Original,1,Finished Airing,5.98,506,7399.0,7807,1264,2,,P.A. Works,"Drama, Magic"
35279,Youkoso! Ecolo Shima,OVA,Original,1,Finished Airing,6.8,5,12784.0,14034,45,0,,,Kids
19159,Genshiken Nidaime OVA,OVA,Manga,1,Finished Airing,7.27,5321,2519.0,3502,11248,3,,Production I.G,"Comedy, Parody, Slice of Life"
12037,What&#039;s Michael? 2,OVA,Manga,1,Finished Airing,6.23,70,6669.0,11066,217,0,,"J.C.Staff, Kitty Films",Comedy
14211,Instant History,TV,Original,312,Finished Airing,6.55,44,10579.0,10686,265,0,Spring 1961,,Historical
23539,Gudetama,TV,Original,0,Currently Airing,7.34,938,2271.0,4874,4990,39,Spring 2014,Gathering,"Comedy, Kids"
33474,Haha wo Tazunete Sanzenri (Movie),Movie,Book,1,Finished Airing,6.66,58,4929.0,11165,208,0,,Nippon Animation,"Adventure, Drama, Historical, Slice of Life"
28987,Kamakura,Movie,Unknown,1,Finished Airing,5.41,103,8533.0,10958,227,0,,,
334,Marmalade Boy,TV,Manga,76,Finished Airing,7.62,12292,1304.0,2102,30243,450,Spring 1994,Toei Animation,"Comedy, Drama, Romance, Shoujo"
18941,Shimajirou no Wow!,TV,Other,0,Currently Airing,5.86,14,12051.0,11803,160,0,Spring 2012,The Answer Studio,"Adventure, Comedy, Fantasy, Kids, Magic"
36680,Sayonara Nyuunanzai,Music,Original,1,Finished Airing,3.8,20,11975.0,14014,47,0,,,Music
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,Special,Manga,2,Finished Airing,7.24,448,2646.0,7611,1393,8,,Studio Pierrot,Comedy
116,El Hazard: The Wanderers,TV,Original,26,Finished Airing,7.06,4908,3332.0,3505,11210,29,Fall 1995,AIC,"Adventure, Comedy, Romance, Fantasy"
36525,Dorei-ku The Animation,TV,Manga,0,Currently Airing,6.34,3075,6214.0,2255,26995,23,Spring 2018,"TNK, Zero-G","Psychological, Drama"
36823,Huyao Xiao Hongniang: Beishan Yaodi,ONA,Manga,8,Finished Airing,7.63,1163,1272.0,6104,2826,4,,Haoliners Animation League,"Comedy, Historical, Supernatural, Romance"
2223,Maple Town Monogatari,TV,Unknown,52,Finished Airing,6.92,420,3851.0,7826,1252,7,Winter 1986,Toei Animation,"Slice of Life, Fantasy"
30905,Owanko,ONA,Unknown,7,Finished Airing,5.04,25,11689.0,12817,108,0,,Production Reed,Comedy
31634,Kokuhaku,ONA,Original,1,Finished Airing,2.38,1219,9524.0,7206,1698,2,,,Horror
3256,Soukou Kihei Votoms: Pailsen Files,OVA,Original,12,Finished Airing,7.4,1412,2050.0,5705,3374,8,,,"Mecha, Military, Sci-Fi, Space"
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,Movie,Manga,1,Finished Airing,6.83,41213,4181.0,1233,65967,30,,Toei Animation,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen"
1591,Kujibiki♥Unbalance,TV,Other,12,Finished Airing,6.35,3611,6190.0,3655,10183,11,Summer 2006,Ajia-Do,"Comedy, Romance, School"
30427,Mr. Empty,Music,Music,1,Finished Airing,4.8,73,9212.0,12317,132,0,,,Music
604,Mahou no Stage Fancy Lala,TV,Original,26,Finished Airing,7.17,2550,2932.0,4188,7357,35,Spring 1998,Studio Pierrot,"Music, Comedy, Drama, Magic, Romance, Shoujo"
2927,Kimikiss Pure Rouge,TV,Visual novel,24,Finished Airing,7.43,31785,1891.0,1214,67070,297,Fall 2007,J.C.Staff,"Drama, Romance, School"
2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,Special,Manga,1,Finished Airing,6.56,7235,5389.0,3062,15033,17,,Nomad,"Comedy, Mystery"
3430,Blame! Prologue,OVA,Manga,2,Finished Airing,5.65,2919,8095.0,4320,6727,5,,Production I.G,"Action, Mecha, Sci-Fi"
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,OVA,Manga,1,Finished Airing,7.45,9088,1812.0,2659,20290,14,,Bones,"Action, Comedy, Super Power, Supernatural, Fantasy, Shounen"
31414,Nijiiro Days,TV,Manga,24,Finished Airing,7.5,40787,1638.0,893,97026,427,Winter 2016,Production Reed,"Comedy, Romance, School, Shoujo, Slice of Life"
9254,Mianhada Saranghanda,Movie,Unknown,1,Finished Airing,6.22,236,6701.0,7894,1218,2,,,Drama
137,Hunter x Hunter: Yorkshin City Kanketsu-hen,OVA,Manga,8,Finished Airing,8.39,39820,171.0,1198,67870,275,,Nippon Animation,"Action, Adventure, Super Power, Shounen"
6993,Koneko no Rakugaki,Movie,Original,1,Finished Airing,5.88,471,7621.0,8503,884,0,,Toei Animation,Comedy
1047,On Your Mark,Music,Music,1,Finished Airing,7.56,10159,1468.0,2842,17582,49,,Studio Ghibli,"Drama, Music, Sci-Fi"
597,Neko no Ongaeshi,Movie,Other,1,Finished Airing,7.94,75080,632.0,719,119491,640,,Studio Ghibli,"Adventure, Drama, Fantasy"
8446,SAI: Part 1 / Revolving... to the Core,Music,Unknown,1,Finished Airing,6.13,170,7006.0,10131,360,1,,,"Fantasy, Music"
5844,Pokemon: Pikachu no Obake Carnival,Special,Unknown,1,Finished Airing,6.47,1560,5731.0,5240,4160,3,,OLM,"Adventure, Comedy, Fantasy, Kids"
18099,Recorder to Randoseru Mi☆,TV,Unknown,12,Finished Airing,6.77,8320,4463.0,3076,14923,3,Summer 2013,Seven,"Comedy, School, Seinen, Slice of Life"
12187,Carnival Phantasm EX Season,OVA,Unknown,1,Finished Airing,7.54,17153,1517.0,2160,28932,8,,Lerche,"Comedy, Supernatural"
15811,Girls & Panzer Specials,Special,Original,6,Finished Airing,7.21,10724,2775.0,2633,20609,22,,Actas,"Military, School"
9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Movie,Unknown,1,Finished Airing,6.34,59,6215.0,10594,275,3,,Shin-Ei Animation,"Comedy, Super Power"
34685,Kekkon Soudan Sho,Music,Original,1,Finished Airing,4.24,25,10811.0,13860,58,0,,,Music
34878,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,Special,Manga,1,Finished Airing,5.63,41,10024.0,11175,205,0,,,"Sci-Fi, Comedy, Shounen"
22621,Ahiru no Pekkle no Hihou wo Sagase,OVA,Unknown,1,Finished Airing,4.97,38,9552.0,11688,165,0,,,"Adventure, Fantasy, Kids"
1677,Cosmo Warrior Zero Gaiden,Special,Game,2,Finished Airing,6.51,565,5547.0,7438,1509,1,,,"Adventure, Drama, Military, Sci-Fi, Space"
29843,Akuei to Gacchinpo: Tenkomori,TV,Unknown,12,Finished Airing,4.2,20,9571.0,12657,115,0,Winter 2005,,"Kids, Comedy"
37775,Slide,ONA,Original,1,Finished Airing,5.77,13,12159.0,14214,34,0,,,"Music, Sports"
18463,Sign,Music,Music,1,Finished Airing,4.59,143,9326.0,10771,256,0,,,"Music, Sci-Fi"
34930,Joubuna Tire!,Special,Original,1,Finished Airing,5.49,77,8385.0,11872,156,0,,,Cars
32740,Girls & Panzer Movie Specials,Special,Original,3,Finished Airing,7.36,5346,2180.0,3474,11444,29,,Actas,"Military, School"
4244,Ginga Shippuu Sasuraiger,TV,Original,43,Finished Airing,6.54,74,5447.0,9321,559,0,Spring 1983,,"Action, Adventure, Mecha"
24625,Gundam Build Fighters Try,TV,Original,25,Finished Airing,7.44,12879,1847.0,2400,24272,97,Fall 2014,Sunrise,"Action, Sci-Fi, Mecha"
30072,Hito no Kita Tooku Nagai Michi,Movie,Unknown,1,Finished Airing,4.97,37,10480.0,12771,110,0,,,Historical
3791,Air Gear Special,Special,Unknown,1,Finished Airing,7.4,20809,2005.0,1839,37875,89,,Toei Animation,"Sports, Shounen"
3604,Hidamari Sketch x 365,TV,4-koma manga,13,Finished Airing,7.87,11092,755.0,2533,21970,133,Summer 2008,Shaft,"Slice of Life, Comedy, School, Seinen"
4181,Clannad: After Story,TV,Visual novel,24,Finished Airing,9.01,363239,14.0,55,607387,47380,Fall 2008,Kyoto Animation,"Slice of Life, Comedy, Supernatural, Drama, Romance"
36506,Fuwafuwa Hour: Pui Pui & Muu Muu,TV,Original,0,Currently Airing,3.5,2,10150.0,13835,59,0,Summer 2017,,"Fantasy, Kids"
23613,Kakkun Cafe,Movie,Unknown,1,Finished Airing,5.08,12,10721.0,13131,92,0,,,"Comedy, Parody, Slice of Life"
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),TV,Manga,373,Finished Airing,7.79,1975,902.0,4301,6838,84,Summer 1996,Studio Gallop,"Slice of Life, Comedy, Police"
36297,Hachigatsu no Cinderella Nine,ONA,Game,1,Finished Airing,5.5,74,8371.0,10706,263,0,,A-1 Pictures,"Music, Sports"
35511,Hoshi Akari no Concert: Seiza ga Kanaderu Yozora,Music,Original,1,Finished Airing,4.17,30,10501.0,13712,66,0,,,"Music, Space"
18829,Hello Kitty no Shiawase no Aoi Hotaru,OVA,Unknown,1,Finished Airing,5.74,31,10404.0,11912,152,0,,,Kids
978,Change!! Getter Robo: Sekai Saigo no Hi,OVA,Unknown,13,Finished Airing,7.78,3033,918.0,4177,7385,182,,Brain&#039;s Base,"Action, Psychological, Adventure, Mecha, Sci-Fi, Horror, Shounen"
3155,Kingyo Chuuihou! (Movie),Movie,Unknown,1,Finished Airing,6.21,131,6718.0,10026,378,0,,Toei Animation,"Action, Comedy, Kids, Shoujo"
15533,Yakimochi Caprice,Special,Unknown,2,Finished Airing,5.16,185,8885.0,9428,529,0,,AIC,Slice of Life
5938,Onegai♪My Melody Kirara★,TV,Unknown,52,Finished Airing,6.55,176,5422.0,8381,947,2,Spring 2008,Studio Comet,"Fantasy, Magic, Comedy"
32899,Watashi ga Motete Dousunda,TV,Manga,12,Finished Airing,7.41,62364,2001.0,589,141499,947,Fall 2016,Brain&#039;s Base,"Harem, Comedy, Romance, School, Shoujo"
1070,Love Get Chu,TV,Visual novel,25,Finished Airing,6.69,1302,4808.0,4430,6362,8,Spring 2006,Radix,"Comedy, Romance"
29792,Chiisana Itsutsu no Ohanashi,Movie,Unknown,1,Finished Airing,5.5,52,8370.0,12191,137,0,,,Kids
31715,Working!!!: Lord of the Takanashi,Special,4-koma manga,1,Finished Airing,8.29,32129,253.0,1483,52617,136,,A-1 Pictures,"Slice of Life, Comedy, Romance"
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,Movie,Manga,1,Finished Airing,7.41,22618,1985.0,1781,39925,16,,Toei Animation,"Adventure, Comedy, Fantasy, Shounen"
17969,Tanken Driland: 1000-nen no Mahou,TV,Unknown,51,Finished Airing,6.06,76,7223.0,8619,835,2,Spring 2013,Toei Animation,"Adventure, Fantasy"
167,Scrapped Princess,TV,Light novel,24,Finished Airing,7.48,28908,1704.0,1199,67810,411,Spring 2003,Bones,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen"
10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,Special,Light novel,1,Finished Airing,7.38,23900,2104.0,1742,41273,27,,Shaft,"Sci-Fi, Comedy"
37505,Grancrest Senki Tsuisou,Special,Light novel,1,Finished Airing,6.32,1486,6309.0,5120,4442,5,,A-1 Pictures,"Action, Fantasy"
3003,Yumedamaya Kidan,Special,Original,1,Finished Airing,6.64,1196,5040.0,6681,2168,1,,Production I.G,"Drama, Fantasy"
7793,Ring ni Kakero 1: Kage Dou-hen,TV,Manga,6,Finished Airing,6.81,216,4291.0,8417,930,12,Spring 2010,Toei Animation,"Action, Shounen, Sports"
36468,Shoujo Shuumatsu Jugyou,ONA,Manga,12,Finished Airing,6.51,1901,5578.0,4874,4988,3,,Studio PuYUKAI,"Comedy, Parody, School"
34764,Kuro-Nikuru Girls,ONA,Game,3,Finished Airing,5.44,50,8477.0,9387,539,1,,,"Comedy, Parody, School"
23137,Girls & Panzer Heartful Tank Disc Picture Drama,Special,Original,4,Finished Airing,6.7,703,4753.0,5701,3383,2,,Actas,"Military, School"
2286,Little Nemo,Movie,Picture book,1,Finished Airing,7.42,3252,1937.0,4542,5990,24,,,"Adventure, Fantasy"
34239,Mutsugo to Ouma no Monogatari,ONA,Manga,6,Finished Airing,6.44,316,5845.0,6992,1889,4,,Studio Pierrot,"Comedy, Parody, Sports"
33080,Brotherhood: Final Fantasy XV,ONA,Game,5,Finished Airing,7.12,25961,3115.0,1575,47830,129,,A-1 Pictures,Action
33213,Onizushi,ONA,Original,3,Finished Airing,5.75,70,7905.0,10938,230,0,,Robot Communications,"Comedy, Demons"
21085,Witch Craft Works,TV,Manga,12,Finished Airing,7.2,72650,2833.0,573,144837,373,Winter 2014,J.C.Staff,"Action, Fantasy, Magic, Seinen, Supernatural"
10324,Tono to Issho: Gantai no Yabou,TV,4-koma manga,12,Finished Airing,6.64,765,5039.0,6561,2301,0,Spring 2011,Gathering,"Comedy, Historical, Parody, Samurai, Seinen"
7170,Kataku,Movie,Other,1,Finished Airing,6.16,414,6901.0,7657,1363,5,,,"Supernatural, Demons, Historical"
30078,Beautiful Name,Movie,Unknown,1,Finished Airing,4.91,79,9102.0,11570,173,0,,,Kids
9077,Rokudenashi Blues,Movie,Unknown,1,Finished Airing,6.23,149,6659.0,8614,837,3,,Toei Animation,"Sports, Comedy, School, Drama, Shounen"
34888,Makeruna!! Aku no Gundan!,TV,Manga,12,Finished Airing,5.31,506,8672.0,7733,1307,1,Spring 2017,Tatsunoko Production,"Comedy, Shounen"
29821,Channel 5.5,ONA,Unknown,4,Finished Airing,5.63,60,8136.0,10457,302,0,,DLE,"Parody, Comedy"
37187,Kuiba Yao Xia Zhuan,ONA,Web manga,20,Finished Airing,7.0,3,10997.0,13522,75,0,,Vasoon Animation,"Action, Adventure, Fantasy"
35220,Youkai Apartment no Yuuga na Nichijou,TV,Novel,26,Finished Airing,7.18,12130,2911.0,1830,38323,115,Summer 2017,Shin-Ei Animation,"Slice of Life, Mystery, Supernatural"
33695,Kabushikigaisha Aokishouji,Special,Original,2,Finished Airing,4.61,59,9314.0,12464,124,0,,,Comedy
1055,Blame!,ONA,Manga,6,Finished Airing,6.08,7192,7130.0,2698,19603,65,,Group TAC,"Sci-Fi, Mecha"
37258,Omae wa Mada Gunma wo Shiranai,TV,Web manga,12,Currently Airing,5.28,1189,8726.0,4107,7697,3,Spring 2018,Asahi Production,"Comedy, School"
7477,Fusha no Sha,Movie,Other,1,Finished Airing,6.59,247,5246.0,9270,574,2,,,"Adventure, Martial Arts, Samurai, Supernatural, Historical"
1630,Yousei Hime Ren,OVA,Original,2,Finished Airing,6.26,1284,6565.0,6244,2661,4,,,"Adventure, Comedy, Fantasy"
19367,Galilei Donna,TV,Original,11,Finished Airing,6.47,19165,5717.0,1676,43888,46,Fall 2013,A-1 Pictures,"Action, Sci-Fi, Adventure"
3221,Shakugan no Shana Movie Special,Special,Unknown,1,Finished Airing,7.22,9783,2746.0,2609,20991,17,,J.C.Staff,"Adventure, Comedy, Fantasy, Parody"
32349,Hot Minute: Gudetama,Special,Other,1,Finished Airing,5.95,238,7460.0,9654,467,1,,,"Comedy, Kids"
6684,Marie & Gali Special,Special,Original,1,Finished Airing,5.66,178,8085.0,9609,477,0,,Toei Animation,Comedy
8244,Keshikasu-kun,TV,Manga,0,Finished Airing,4.62,13,10848.0,11308,193,0,,Shogakukan Music &amp; Digital Entertainment,"Comedy, Kids"
33447,Piace: Watashi no Italian,TV,Web manga,12,Finished Airing,5.91,4751,7551.0,3518,11127,8,Winter 2017,Zero-G,"Slice of Life, Comedy"
5231,Inazuma Eleven,TV,Game,127,Finished Airing,7.68,39317,1148.0,1181,69544,1528,Fall 2008,OLM,"Sports, Super Power, Shounen"
2708,Wankorobee,TV,Original,26,Finished Airing,5.3,20,12630.0,12154,138,0,Fall 1996,"Ajia-Do, TMS Entertainment","Comedy, Fantasy, Kids"
1106,Eikyuu Kazoku,Movie,Unknown,1,Finished Airing,6.07,2668,7167.0,4418,6381,15,,Studio 4°C,"Psychological, Comedy"
33562,Heibai Wushang,ONA,Manga,12,Finished Airing,6.46,306,5755.0,6980,1905,4,,,"Action, Comedy, Supernatural"
34863,Zoku Touken Ranbu: Hanamaru,TV,Card game,12,Finished Airing,7.38,2663,2140.0,3170,14213,76,Winter 2018,Doga Kobo,"Action, Comedy, Drama, Fantasy, Historical, Slice of Life"
10155,Dog Days,TV,Original,13,Finished Airing,7.14,57351,3034.0,691,122930,511,Spring 2011,Seven Arcs,"Action, Adventure, Fantasy, Magic"
34028,Idol Jihen,TV,Original,12,Finished Airing,5.7,2542,7996.0,3732,9669,12,Winter 2017,"MAPPA, Studio VOLN",Music
31418,KanColle Movie,Movie,Card game,1,Finished Airing,7.64,7460,1249.0,2541,21888,143,,Diomedea,"Action, Military, Sci-Fi, Drama"
26323,Hitotsu no Hana,OVA,Unknown,1,Finished Airing,5.86,7,10484.0,13520,75,0,,,"Drama, Historical, Kids"
28,Yakitate!! Japan,TV,Manga,69,Finished Airing,8.02,26532,540.0,1301,62326,748,Fall 2004,Sunrise,"Comedy, Shounen"
33975,3-Nen D-Gumi Glass no Kamen,TV,Manga,13,Finished Airing,4.97,453,9067.0,7644,1373,1,Fall 2016,DLE,"Comedy, Parody, School"
1303,The Animatrix,OVA,Other,9,Finished Airing,7.32,24942,2364.0,1514,51228,193,,"Madhouse, Studio 4°C","Action, Drama, Sci-Fi"
2124,Code Geass: Hangyaku no Lelouch Recaps,Special,Original,2,Finished Airing,7.11,11759,3150.0,2284,26351,68,,Sunrise,"Action, Mecha, Military, School, Super Power"
33527,Kubbe no Ongakukai,ONA,Picture book,1,Finished Airing,4.63,38,10992.0,12691,115,0,,,"Fantasy, Music"
36683,Overlord Movie: Manner Movie,Special,Unknown,1,Finished Airing,6.85,1091,4117.0,4101,7726,6,,Madhouse,Comedy
30398,Nani ga Dekiru ka na,Movie,Unknown,1,Finished Airing,4.88,61,9138.0,11930,152,0,,,Comedy
1474,City Hunter: Ai to Shukumei no Magnum,Movie,Manga,1,Finished Airing,7.54,1987,1518.0,5235,4172,5,,"Sunrise, Production Reed","Action, Comedy, Mystery, Shounen"
30152,au x Rope,ONA,Unknown,3,Finished Airing,3.76,33,9657.0,12184,138,0,,,"Slice of Life, Comedy"
21959,Sore Ike! Anpanman: Kuruyuki-hime to Mote Mote Baikinman,Movie,Unknown,1,Finished Airing,5.69,29,12210.0,12379,128,0,,,"Kids, Fantasy, Comedy"
5838,Furudera no Obake-soudou,Movie,Original,1,Finished Airing,5.0,371,9041.0,9040,661,0,,,"Action, Adventure"
22477,Hello Kitty no Tomatta Big Ben,OVA,Unknown,1,Finished Airing,6.24,34,10409.0,11913,152,0,,,"Fantasy, Kids"
30117,Monpy,TV,Unknown,18,Finished Airing,5.67,6,11322.0,13757,63,0,,,"Kids, Adventure"
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,Movie,Original,1,Finished Airing,7.26,1495,2563.0,5584,3546,6,,Toei Animation,"Fantasy, Magic, Comedy, Shoujo"
18827,Hello Kitty: Mahou no Mori no Ohimesama,Movie,Unknown,1,Finished Airing,6.1,59,7081.0,11133,210,0,,,"Fantasy, Kids, Magic"
14093,Pokemon Best Wishes! Season 2,TV,Game,24,Finished Airing,6.64,14409,5028.0,2248,27036,30,Summer 2012,OLM,"Action, Adventure, Comedy, Fantasy, Kids"
5902,Hyakujitsu no Bara,OVA,Manga,2,Finished Airing,6.94,12279,,2545,21856,90,,PrimeTime,"Drama, Yaoi"
31933,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,TV,Manga,39,Finished Airing,8.63,99372,64.0,432,181435,7188,Spring 2016,David Production,"Action, Adventure, Comedy, Supernatural, Drama, Shounen"
